IP LinLin
DP	0.0	0
DP	1.0	0
DP	2.0	0
DP	3.0	0
DP	4.0	0
DP	5.0	0
DP	6.0	0
DP	7.0	0
DP	8.0	0
DP	9.0	0
DP	10.0	0
DP	11.0	0
DP	12.0	0
DP	13.0	0
DP	14.0	0
DP	15.0	0
DP	16.0	0
DP	17.0	0
DP	18.0	0
DP	19.0	0
DP	20.0	0
DP	21.0	0
DP	22.0	0
DP	23.0	0
DP	24.0	0
DP	25.0	0
DP	26.0	0
DP	27.0	0
DP	28.0	0
DP	29.0	0
DP	30.0	0
DP	31.0	0
DP	32.0	0
DP	33.0	0
DP	34.0	0
DP	35.0	0
DP	36.0	0
DP	37.0	0
DP	38.0	0
DP	39.0	0
DP	40.0	0
DP	41.0	0
DP	42.0	0
DP	43.0	0
DP	44.0	0
DP	45.0	0
DP	46.0	0
DP	47.0	0
DP	48.0	0
DP	49.0	0
DP	50.0	0
DP	51.0	0
DP	52.0	0
DP	53.0	0
DP	54.0	0
DP	55.0	0
DP	56.0	0
DP	57.0	0
DP	58.0	0
DP	59.0	0
DP	60.0	0
DP	61.0	0
DP	62.0	0
DP	63.0	0
DP	64.0	0
DP	65.0	0
DP	66.0	0
DP	67.0	0
DP	68.0	0
DP	69.0	0
DP	70.0	0
DP	71.0	0
DP	72.0	0
DP	73.0	0
DP	74.0	0
DP	75.0	0
DP	76.0	0
DP	77.0	0
DP	78.0	0
DP	79.0	0
DP	80.0	0
DP	81.0	0
DP	82.0	0
DP	83.0	0
DP	84.0	0
DP	85.0	0
DP	86.0	0
DP	87.0	0
DP	88.0	0
DP	89.0	0
DP	90.0	0
DP	91.0	0
DP	92.0	0
DP	93.0	0
DP	94.0	0
DP	95.0	0
DP	96.0	0
DP	97.0	0
DP	98.0	0
DP	99.0	0
DP	100.0	0
DP	101.0	0
DP	102.0	0
DP	103.0	0
DP	104.0	0
DP	105.0	0
DP	106.0	0
DP	107.0	0
DP	108.0	0
DP	109.0	0
DP	110.0	0
DP	111.0	0
DP	112.0	0
DP	113.0	0
DP	114.0	0
DP	115.0	0
DP	116.0	0
DP	117.0	0
DP	118.0	0
DP	119.0	0
DP	120.0	0
DP	121.0	0
DP	122.0	0
DP	123.0	0
DP	124.0	0
DP	125.0	0
DP	126.0	0
DP	127.0	0
DP	128.0	0
DP	129.0	0
DP	130.0	0
DP	131.0	0
DP	132.0	0
DP	133.0	0
DP	134.0	0
DP	135.0	0
DP	136.0	0
DP	137.0	0
